game_id	attendance	team1	team2	goals	tie	pk	stage	round	year	date	time	stadium	home	lat	long	referee	booked	url
549	52000	Spain	Tunisia	3月1日	FALSE	FALSE	GROUP STAGE	FALSE	2006	19-06-2006 (21:00 h)	21:00	Gottlieb-Daimler-Stadion (Stuttgart)	Germany	48.791715	9.231515	Carlos Eug?anio Simon (BRA)	"Puyol (30a??), F??bregas (89a??) / Ayari (32a??), Trabelsi (40a??), Ja?ˉdi (70a??), Guemamdia (81a??), Jaziri (85a??), Mnari (90+a??)"	2006_GERMANY_FS.htm
550	72000	Ecuador	Germany	0-3	FALSE	FALSE	GROUP STAGE	FALSE	2006	20-06-2006 (16:00 h)	16:00	Olympiastadion (Berlin)	Germany	52.514697	13.239499	Valentin Ivanov (RUS)	Valencia (52a??) / Borowski (75a??)	2006_GERMANY_FS.htm
551	43000	Costa Rica	Poland	1月2日	FALSE	FALSE	GROUP STAGE	FALSE	2006	20-06-2006 (16:00 h)	16:00	AWD-Arena (Hannover)	Germany	52.361572	9.71687	Shamsul Maidin (SIN)	"Uma?±a (17a??), Luis Mar?-n (45+a??), Ronald G?3mez (45+a??), Badilla (56a??), Leonardo Gonz??lez (76a??) / Radomski (18a??), B??k (24a??), ??ew??akow (29a??), Baszczy??ski (60a??), Boruc (90+a??)"	2006_GERMANY_FS.htm
552	45000	Sweden	England	2月2日	FALSE	FALSE	GROUP STAGE	FALSE	2006	20-06-2006 (21:00 h)	21:00	RheinEnergieStadion (K??ln)	Germany	50.933525	6.87443	Massimo Busacca (SWI)	"Alexandersson (83a??), Ljungberg (87a??) / Hargreaves (76a??)"	2006_GERMANY_FS.htm
553	46000	Paraguay	Trinidad and Tobago	2-0	FALSE	FALSE	GROUP STAGE	FALSE	2006	20-06-2006 (21:00 h)	21:00	Fritz-Walter-Stadion (Kaiserslautern)	Germany	49.434171	7.776807	Roberto Rosetti (ITA)	"Paredes (30a??), Dos Santos (54a??) / Sancho (45a??), Whitley (48a??)"	2006_GERMANY_FS.htm
554	52000	Portugal	Mexico	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	2006	21-06-2006 (16:00 h)	16:00	Arena AufSchalke (Gelsenkirchen)	Germany	51.555243	7.066457	??ubo?? Miche?? (SVK)	"Miguel (26a??), Maniche (69a??), Boa Morte (88a??), Nuno Gomes (90+a??) / Rodr?-guez (22a??), Lucho P??rez (27a??), Lucho P??rez (61a?? > RC), M??rquez (65a??), Zinha (87a??)"	2006_GERMANY_FS.htm
555	38000	Iran	Angola	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	2006	21-06-2006 (16:00 h)	16:00	Zentralstadion (Leipzig)	Germany	51.3396955	12.3730747	Mark Shield (AUS)	"Madanchi (37a??), Teymourian (55a??), Zandi (90+a??) / Loc?3 (22a??), Mendon?§a (45+a??), Z?? Kalanga (67a??)"	2006_GERMANY_FS.htm
556	48000	Netherlands	Argentina	-	FALSE	FALSE	GROUP STAGE	FALSE	2006	21-06-2006 (21:00 h)	21:00	Waldstadion (Frankfurt am Main)	Germany	50.069555	8.646306	Luis Medina Cantalejo (SPA)	"Kuijt (28a??), Ooijer (42a??), De Cler (48a??) / Cambiasso (57a??), Mascherano (90a??)"	2006_GERMANY_FS.htm
557	66000	Ivory Coast	Serbia-Montenegro	3月2日	FALSE	FALSE	GROUP STAGE	FALSE	2006	21-06-2006 (21:00 h)	21:00	Allianz Arena (M??nchen)	Germany	48.2188	11.624707	Marco Antonio Rodr?-guez (MEX)	"Ke?ˉta (33a??), Domoraud (41a??), Dindane (43a??), Domoraud (90+a?? > RC) / Na?? (17a??), Dudi?? (35a??), Duljaj (37a??), Na?? (45+a?? > RC), Gavran??i?? (57a??)"	2006_GERMANY_FS.htm
558	50000	Czech Republic	Italy	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2006	22-06-2006 (16:00 h)	16:00	AOL Arena (Hamburg)	Germany	53.587128	9.8986	Benito Armando Archundia (MEX)	"Pol??k (35a??), Pol??k (45+a?? > RC) / Gattuso (31a??)"	2006_GERMANY_FS.htm
559	41000	Ghana	USA	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	2006	22-06-2006 (16:00 h)	16:00	Frankenstadion (N??rnberg)	Germany	49.416024	11.123408	Markus Merk (GER)	"Essien (5a??), Illiasu (32a??), Mensah (81a??), Appiah (90+a??) / Lewis (7a??)"	2006_GERMANY_FS.htm
560	65000	Japan	Brazil	1月4日	FALSE	FALSE	GROUP STAGE	FALSE	2006	22-06-2006 (21:00 h)	21:00	Signal Iduna Park (Dortmund)	Germany	51.492502	7.451031	??ric Poulat (FRA)	Kaji (40a??) / Gilberto (44a??)	2006_GERMANY_FS.htm
561	52000	Croatia	Australia	2月2日	FALSE	FALSE	GROUP STAGE	FALSE	2006	22-06-2006 (21:00 h)	21:00	Gottlieb-Daimler-Stadion (Stuttgart)	Germany	48.791715	9.231515	Graham Poll (ENG)	"??imi?? (32a??), Tudor (38a??), ??imuni?? (61a??), Pletikosa (70a??), ??imi?? (85a?? > RC), ??imuni?? (90+a?? > RC) / Emerton (81a??), Emerton (87a?? > RC)"	2006_GERMANY_FS.htm
562	46000	Saudi Arabia	Spain	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2006	23-06-2006 (16:00 h)	16:00	Fritz-Walter-Stadion (Kaiserslautern)	Germany	49.434171	7.776807	Coffi Codjia (BEN)	"Al-Jaber (27a??), Al-Temyat (77a??) / Albelda (30a??), Reyes (35a??), Marchena (75a??)"	2006_GERMANY_FS.htm
563	72000	Ukraine	Tunisia	1-0	FALSE	FALSE	GROUP STAGE	FALSE	2006	23-06-2006 (16:00 h)	16:00	Olympiastadion (Berlin)	Germany	52.514697	13.239499	Carlos Arecio Amarilla (PAR)	"Svidersa??kyj (18a??), Shelaev (47a??), Tymoshchuk (61a??), Rusol (65a??) / Jaziri (9a??), Bouazizi (43a??), Jaziri (45+a?? > RC), Ja?ˉdi (90a??)"	2006_GERMANY_FS.htm
564	45000	Togo	France	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2006	23-06-2006 (21:00 h)	21:00	RheinEnergieStadion (K??ln)	Germany	50.933525	6.87443	Jorge Luis Larrionda (URU)	"Aziawonou (38a??), C. Tour?? (44a??), Salifou (88a??) / Mak??l??l?? (30a??)"	2006_GERMANY_FS.htm
565	43000	Switzerland	South Korea	2-0	FALSE	FALSE	GROUP STAGE	FALSE	2006	23-06-2006 (21:00 h)	21:00	AWD-Arena (Hannover)	Germany	52.361572	9.71687	Horacio Marcelo Elizondo (ARG)	"Senderos (43a??), Yak?±n (55a??), Wicky (69a??), Spycher (82a??), Djourou (90a??) / Park Joo-young (23a??), Kim Jin-kyu (37a??), Choi Jin-chul (78a??), Ahn Jung-hwan (78a??), Lee Chun-soo (80a??)"	2006_GERMANY_FS.htm
566	66000	Germany	Sweden	2-0	FALSE	FALSE	1/8 FINAL	FALSE	2006	24-06-2006 (17:00 h)	17:00	Allianz Arena (M??nchen)	Germany	48.2188	11.624707	Carlos Eug?anio Simon (BRA)	"Frings (27a??) / Lu??i?? (28a??), Lu??i?? (35a?? > RC), Jonson (48a??), Allb?¤ck (78a??)"	2006_GERMANY_FS.htm
567	43000	Argentina	Mexico	2月1日	FALSE	FALSE	1/8 FINAL	FALSE	2006	24-06-2006 (21:00 h)	21:00	Zentralstadion (Leipzig)	Germany	51.3396955	12.3730747	Massimo Busacca (SWI)	"Heinze (45+a??), Sor?-n (112a??) / M??rquez (70a??), Castro (82a??), Torrado (118a??), Fonseca (119a??)"	2006_GERMANY_FS.htm
568	52000	England	Ecuador	1-0	FALSE	FALSE	1/8 FINAL	FALSE	2006	25-06-2006 (17:00 h)	17:00	Gottlieb-Daimler-Stadion (Stuttgart)	Germany	48.791715	9.231515	Frank de Bleeckere (BEL)	"Terry (18a??), Robinson (78a??), Carragher (82a??) / Valencia (24a??), C. Tenorio (37a??), De la Cruz (67a??)"	2006_GERMANY_FS.htm
569	41000	Portugal	Netherlands	1-0	FALSE	FALSE	1/8 FINAL	FALSE	2006	25-06-2006 (21:00 h)	21:00	Frankenstadion (N??rnberg)	Germany	49.416024	11.123408	Valentin Ivanov (RUS)	"Maniche (20a??), Costinha (31a??), Costinha (45+a?? > RC), Petit (50a??), Figo (60a??), Deco (73a??), Ricardo (76a??), Nuno Valente (76a??), Deco (78a?? > RC) / Van Bommel (2a??), Boulahrouz (7a??), Van Bronckhorst (59a??), Boulahrouz (63a?? > RC), Sneijder (73a??), Van der Vaart (74a??), Van Bronckhorst (90+a?? > RC)"	2006_GERMANY_FS.htm
570	46000	Italy	Australia	1-0	FALSE	FALSE	1/8 FINAL	FALSE	2006	26-06-2006 (17:00 h)	17:00	Fritz-Walter-Stadion (Kaiserslautern)	Germany	49.434171	7.776807	Luis Medina Cantalejo (SPA)	"Grosso (29a??), Materazzi (RC 50a??), Gattuso (89a??), Zambrotta (90+a??) / Grella (23a??), Cahill (49a??), Wilkshire (61a??)"	2006_GERMANY_FS.htm
571	45000	Switzerland	Ukraine	-	FALSE	0-0 (Shevchenko [saved]); 0-0 (Streller [saved]) / 0-1 (Milevsa??kyj); 0-1 (Barnetta [out]) / 0-2 (Rebrov); 0-2 (Cabanas [saved]) / 0-3 (Gusev)	1/8 FINAL	FALSE	2006	26-06-2006 (21:00 h)	21:00	RheinEnergieStadion (K??ln)	Germany	50.933525	6.87443	Benito Armando Archundia (MEX)	Barnetta (59a??)	2006_GERMANY_FS.htm
572	65000	Brazil	Ghana	3-0	FALSE	FALSE	1/8 FINAL	FALSE	2006	27-06-2006 (17:00 h)	17:00	Signal Iduna Park (Dortmund)	Germany	51.492502	7.451031	??ubo?? Miche?? (SVK)	"Adriano (13a??), Juan (44a??) / Appiah (7a??), Muntari (11a??), Paintsil (29a??), E. Addo (38a??), Gyan (48a??), Gyan (81a?? > RC)"	2006_GERMANY_FS.htm
573	43000	Spain	France	1月3日	FALSE	FALSE	1/8 FINAL	FALSE	2006	27-06-2006 (21:00 h)	21:00	AWD-Arena (Hannover)	Germany	52.361572	9.71687	Roberto Rosetti (ITA)	"Puyol (82a??) / Vieira (68a??), Rib??ry (87a??), Zidane (90+a??)"	2006_GERMANY_FS.htm
574	72000	Germany	Argentina	1月1日	FALSE	1-0 (Neuville); 1-1 (Julio Cruz) / 2-1 (Ballack); 2-1 (Ayala [saved]) / 3-1 (Podolski); 3-2 (Maxi Rodr?-guez) / 4-2 (Borowski); 4-2 (Cambiasso [saved])	1/4 FINAL	FALSE	2006	30-06-2006 (17:00 h)	17:00	Olympiastadion (Berlin)	Germany	52.514697	13.239499	??ubo?? Miche?? (SVK)	"Podolski (3a??), Odonkor (94a??), Friedrich (114a??) / Sor?-n (46a??), Mascherano (60a??), Maxi Rodr?-guez (88a??), Julio Cruz (95a??), Cufr?? (RC 120a??)"	2006_GERMANY_FS.htm
575	50000	Italy	Ukraine	3-0	FALSE	FALSE	1/4 FINAL	FALSE	2006	30-06-2006 (21:00 h)	21:00	AOL Arena (Hamburg)	Germany	53.587128	9.8986	Frank de Bleeckere (BEL)	"Svidersa??kyj (16a??), Kalinichenko (21a??), Milevsa??kyj (67a??)"	2006_GERMANY_FS.htm
576	52000	England	Portugal	-	FALSE	0-1 (Sim?￡o); 0-1 (Lampard [saved]) / 0-1 (Hugo Viana [out]); 1-1 (Hargreaves) / 1-1 (Petit [out]); 1-1 (Gerrard [saved]) / 1-2 (H??lder Postiga); 1-2 (Carragher [saved]) / 1-3 (Cristiano Ronaldo)	1/4 FINAL	FALSE	2006	1-07-2006 (17:00 h)	17:00	Arena AufSchalke (Gelsenkirchen)	Germany	51.555243	7.066457	Horacio Marcelo Elizondo (ARG)	"Terry (30a??), Rooney (RC 62a??), Hargreaves (107a??) / Petit (44a??), Ricardo Carvalho (111a??)"	2006_GERMANY_FS.htm
577	48000	Brazil	France	0-1	FALSE	FALSE	1/4 FINAL	FALSE	2006	1-07-2006 (21:00 h)	21:00	Waldstadion (Frankfurt am Main)	Germany	50.069555	8.646306	Luis Medina Cantalejo (SPA)	"Cafu (25a??), Juan (45+a??), Ronaldo (45+a??), L?ocio (75a??) / Sagnol (74a??), Saha (87a??), Thuram (88a??)"	2006_GERMANY_FS.htm
578	65000	Germany	Italy	0-2	FALSE	FALSE	1/2 FINAL	FALSE	2006	4-07-2006 (21:00 h)	21:00	Signal Iduna Park (Dortmund)	Germany	51.492502	7.451031	Benito Armando Archundia (MEX)	"Borowski (40a??), Metzelder (56a??) / Camoranesi (90a??)"	2006_GERMANY_FS.htm
579	66000	Portugal	France	0-1	FALSE	FALSE	1/2 FINAL	FALSE	2006	5-07-2006 (21:00 h)	21:00	Allianz Arena (M??nchen)	Germany	48.2188	11.624707	Jorge Luis Larrionda (URU)	Ricardo Carvalho (83a??) / Saha (87a??)	2006_GERMANY_FS.htm
580	52000	Germany	Portugal	3月1日	FALSE	FALSE	PLACES 3-4	FALSE	2006	8-07-2006 (21:00 h)	21:00	Gottlieb-Daimler-Stadion (Stuttgart)	Germany	48.791715	9.231515	Toru Kamikawa (JAP)	"Frings (7a??), Schweinsteiger (78a??) / Ricardo Costa (24), Costinha (33a??), Paulo Ferreira (60a??)"	2006_GERMANY_FS.htm
581	69000	Italy	France	1月1日	FALSE	1-0 (Pirlo); 1-1 (Wiltord) / 2-1 (Materazzi); 2-1 (Tr??z??guet [out]) / 3-1 (De Rossi); 3-2 (Abidal) / 4-2 (Del Piero); 4-3 (Sagnol) / 5-3 (Grosso)	FINAL ROUND	FALSE	2006	9-07-2006 (20:00 h)	20:00	Olympiastadion (Berlin)	Germany	52.514697	13.239499	Horacio Marcelo Elizondo (ARG)	"Zambrotta (5a??) / Sagnol (12a??), Mak??l??l?? (76a??), Zidane (RC 110a??), Malouda (111a??)"	2006_GERMANY_FS.htm
582	107160	Soviet Union	Mexico	-	FALSE	FALSE	GROUP STAGE	FALSE	1970	31-05-1970 (12:00 h)	12:00	Estadio Azteca (M??xico D.F.)	Mexico	19.302861	-99.150528	Kurt Tschenscher (FRG)		1970_MEXICO_FS.htm
583	20654	Uruguay	Israel	2-0	FALSE	FALSE	GROUP STAGE	FALSE	1970	2-06-1970 (16:00 h)	16:00	Cuauht??moc (Puebla)	Mexico	19.0677144	-98.1878116	Robert Davidson (SCO)		1970_MEXICO_FS.htm
584	50560	England	Romania	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1970	2-06-1970 (16:00 h)	16:00	Estadio Jalisco (Guadalajara)	Mexico	20.704995	-103.328177	Vital Loraux (BEL)		1970_MEXICO_FS.htm
585	13765	Peru	Bulgaria	3月2日	FALSE	FALSE	GROUP STAGE	FALSE	1970	2-06-1970 (16:00 h)	16:00	Estadio Guanajuato (Le?3n)	Mexico	21.115545	-101.657703	Antonio Sbardella (ITA)		1970_MEXICO_FS.htm
586	92205	Belgium	El Salvador	3-0	FALSE	FALSE	GROUP STAGE	FALSE	1970	3-06-1970 (16:00 h)	16:00	Estadio Azteca (M??xico D.F.)	Mexico	19.302861	-99.150528	Andrei R??dulescu (ROM)		1970_MEXICO_FS.htm
587	13433	Italy	Sweden	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1970	3-06-1970 (16:00 h)	16:00	Luis Guti??rrez Dosal (Toluca)	Mexico	19.3329548	-99.5753607	John Taylor (ENG)		1970_MEXICO_FS.htm
588	52897	Brazil	Czechoslovakia	4月1日	FALSE	FALSE	GROUP STAGE	FALSE	1970	3-06-1970 (16:00 h)	16:00	Estadio Jalisco (Guadalajara)	Mexico	20.704995	-103.328177	Ram?3n Barreto (URU)		1970_MEXICO_FS.htm
589	12942	FRG	Morocco	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	1970	3-06-1970 (16:00 h)	16:00	Estadio Guanajuato (Le?3n)	Mexico	21.115545	-101.657703	Laurens van Ravens (NED)		1970_MEXICO_FS.htm
590	95261	Soviet Union	Belgium	4月1日	FALSE	FALSE	GROUP STAGE	FALSE	1970	6-06-1970 (16:00 h)	16:00	Estadio Azteca (M??xico D.F.)	Mexico	19.302861	-99.150528	Rudolf Scheurer (SWI)		1970_MEXICO_FS.htm
591	29968	Italy	Uruguay	-	FALSE	FALSE	GROUP STAGE	FALSE	1970	6-06-1970 (16:00 h)	16:00	Cuauht??moc (Puebla)	Mexico	19.0677144	-98.1878116	Rudolf Gl??ckner (GDR)		1970_MEXICO_FS.htm
592	56818	Romania	Czechoslovakia	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	1970	6-06-1970 (16:00 h)	16:00	Estadio Jalisco (Guadalajara)	Mexico	20.704995	-103.328177	Diego de Leo (MEX)		1970_MEXICO_FS.htm
593	13537	Peru	Morocco	3-0	FALSE	FALSE	GROUP STAGE	FALSE	1970	6-06-1970 (16:00 h)	16:00	Estadio Guanajuato (Le?3n)	Mexico	21.115545	-101.657703	Tofik Bakhramov(USSR)		1970_MEXICO_FS.htm
594	103058	Mexico	El Salvador	4-0	FALSE	FALSE	GROUP STAGE	FALSE	1970	7-06-1970 (12:00 h)	12:00	Estadio Azteca (M??xico D.F.)	Mexico	19.302861	-99.150528	Ali Hussein Kandil (UAR)		1970_MEXICO_FS.htm
595	9624	Sweden	Israel	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	1970	7-06-1970 (12:00 h)	12:00	Luis Guti??rrez Dosal (Toluca)	Mexico	19.3329548	-99.5753607	Seyoum Tarekegn (ETH)		1970_MEXICO_FS.htm
596	70950	Brazil	England	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1970	7-06-1970 (12:00 h)	12:00	Estadio Jalisco (Guadalajara)	Mexico	20.704995	-103.328177	Abraham Klein (ISR)		1970_MEXICO_FS.htm
597	12710	FRG	Bulgaria	5月2日	FALSE	FALSE	GROUP STAGE	FALSE	1970	7-06-1970 (12:00 h)	12:00	Estadio Guanajuato (Le?3n)	Mexico	21.115545	-101.657703	Jos?? Mar?-a Ortiz de Mend?-bil (SPA)		1970_MEXICO_FS.htm
598	89979	Soviet Union	El Salvador	2-0	FALSE	FALSE	GROUP STAGE	FALSE	1970	10-06-1970 (16:00 h)	16:00	Estadio Azteca (M??xico D.F.)	Mexico	19.302861	-99.150528	Rafael Hormaz??bal (CHI)		1970_MEXICO_FS.htm
599	18163	Sweden	Uruguay	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1970	10-06-1970 (16:00 h)	16:00	Cuauht??moc (Puebla)	Mexico	19.0677144	-98.1878116	Henry Landauer (USA)		1970_MEXICO_FS.htm
600	50804	Brazil	Romania	3月2日	FALSE	FALSE	GROUP STAGE	FALSE	1970	10-06-1970 (16:00 h)	16:00	Estadio Jalisco (Guadalajara)	Mexico	20.704995	-103.328177	Ferdinand Marschall (AUT)		1970_MEXICO_FS.htm
601	17875	FRG	Peru	3月1日	FALSE	FALSE	GROUP STAGE	FALSE	1970	10-06-1970 (16:00 h)	16:00	Estadio Guanajuato (Le?3n)	Mexico	21.115545	-101.657703	Abel Aguilar (MEX)		1970_MEXICO_FS.htm
602	108192	Mexico	Belgium	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1970	11-06-1970 (16:00 h)	16:00	Estadio Azteca (M??xico D.F.)	Mexico	19.302861	-99.150528	??ngel Norberto Coerezza (ARG)		1970_MEXICO_FS.htm
603	9890	Italy	Israel	-	FALSE	FALSE	GROUP STAGE	FALSE	1970	11-06-1970 (16:00 h)	16:00	Luis Guti??rrez Dosal (Toluca)	Mexico	19.3329548	-99.5753607	A?-rton Vieira de Moraes (BRA)		1970_MEXICO_FS.htm
604	49292	England	Czechoslovakia	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1970	11-06-1970 (16:00 h)	16:00	Estadio Jalisco (Guadalajara)	Mexico	20.704995	-103.328177	Roger Machin (FRA)		1970_MEXICO_FS.htm
605	12299	Bulgaria	Morocco	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	1970	11-06-1970 (16:00 h)	16:00	Estadio Guanajuato (Le?3n)	Mexico	21.115545	-101.657703	Ant?3nio Ribeiro Saldanha (POR)		1970_MEXICO_FS.htm
606	96085	Uruguay	Soviet Union	1-0	FALSE	FALSE	1/4 FINAL	FALSE	1970	14-06-1970 (12:00 h)	12:00	Estadio Azteca (M??xico D.F.)	Mexico	19.302861	-99.150528	Laurens van Ravens (NED)	"Matosas (9a??), Montero Castillo (17a??), Ubi?±a (59a??) / Asatiani (32a??), Kaplichnyj (76a??), Byshovets (118a??)"	1970_MEXICO_FS.htm
607	26851	Italy	Mexico	4月1日	FALSE	FALSE	1/4 FINAL	FALSE	1970	14-06-1970 (12:00 h)	12:00	Luis Guti??rrez Dosal (Toluca)	Mexico	19.3329548	-99.5753607	Rudolf Scheurer (SWI)	-	1970_MEXICO_FS.htm
608	54233	Brazil	Peru	4月2日	FALSE	FALSE	1/4 FINAL	FALSE	1970	14-06-1970 (12:00 h)	12:00	Estadio Jalisco (Guadalajara)	Mexico	20.704995	-103.328177	Vital Loraux (BEL)	-	1970_MEXICO_FS.htm
609	23357	FRG	England	3月2日	FALSE	FALSE	1/4 FINAL	FALSE	1970	14-06-1970 (12:00 h)	12:00	Estadio Guanajuato (Le?3n)	Mexico	21.115545	-101.657703	??ngel Norberto Coerezza (ARG)	M??ller (18a??) / Lee (10a??)	1970_MEXICO_FS.htm
610	51261	Brazil	Uruguay	3月1日	FALSE	FALSE	1/2 FINAL	FALSE	1970	17-06-1970 (16:00 h)	16:00	Estadio Jalisco (Guadalajara)	Mexico	20.704995	-103.328177	Jos?? Mar?-a Ortiz de Mend?-bil (SPA)	"Carlos Alberto (36a??) / Mujica (5a??), Fontes (18a??), Maneiro (37a??)"	1970_MEXICO_FS.htm
611	102444	Italy	FRG	4月3日	FALSE	FALSE	1/2 FINAL	FALSE	1970	17-06-1970 (16:00 h)	16:00	Estadio Azteca (M??xico D.F.)	Mexico	19.302861	-99.150528	Arturo Yamasaki (MEX)	"Rosato (??'), Albertosi (73a??), De Sisti (104a??), Domenghini (114a??) / Overath (??'), M??ller (66a??)"	1970_MEXICO_FS.htm
612	104403	FRG	Uruguay	1-0	FALSE	FALSE	PLACES 3-4	FALSE	1970	20-06-1970 (16:00 h)	16:00	Estadio Azteca (M??xico D.F.)	Mexico	19.302861	-99.150528	Antonio Sbardella (ITA)	"Lorenz (64a??), L??hr (??') / Montero Castillo (??'), Fontes (??'), Ubi?±a (89a??)"	1970_MEXICO_FS.htm
613	107412	Brazil	Italy	4月1日	FALSE	FALSE	FINAL ROUND	FALSE	1970	21-06-1970 (12:00 h)	12:00	Estadio Azteca (M??xico D.F.)	Mexico	19.302861	-99.150528	Rudolf Gl??ckner (GDR)	Rivelino (33a??) / Burgnich (27a??)	1970_MEXICO_FS.htm
614	84490	South Africa	Mexico	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	2010	11-06-2010 (16:00 h)	16:00	Soccer City (Johannesburg)	South Africa	-26.234757	27.982655	Ravshan Irmatov (UZB)	"Dikgacoi (27a??), Masilela (70a??) / Ju??rez (18a??), Torrado (57a??)"	2010_SA_FS.htm
615	64100	Uruguay	France	-	FALSE	FALSE	GROUP STAGE	FALSE	2010	11-06-2010 (20:30 h)	20:30	Cape Town Stadium (Cape Town)	South Africa	-33.904791	18.409845	Yuichi Nishimura (JAP)	"Victorino (59a??), Lodeiro (65a??), Lodeiro (81a?? > RC), Lugano (90+a??) / Evra (12a??), Rib??ry (19a??), Toulalan (68a??)"	2010_SA_FS.htm
616	31513	South Korea	Greece	2-0	FALSE	FALSE	GROUP STAGE	FALSE	2010	12-06-2010 (13:30 h)	13:30	Nelson Mandela Bay Stadium (Port Elizabeth)	South Africa	-33.93794	25.59942	Michael Hester (NZL)	Torosidis (56a??)	2010_SA_FS.htm
617	55686	Argentina	Nigeria	1-0	FALSE	FALSE	GROUP STAGE	FALSE	2010	12-06-2010 (16:00 h)	16:00	Ellis Park Stadium (Johannesburg)	South Africa	-26.197547	28.06088	Wolfgang Stark (GER)	Jon??s (41a??) / Haruna (77a??)	2010_SA_FS.htm
618	38646	England	USA	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	2010	12-06-2010 (20:30 h)	20:30	Royal Bafokeng Stadium (Rustenburg)	South Africa	-25.66334	27.22205	Carlos Eug?anio Simon (BRA)	"Milner (26a??), Carragher (60a??), Gerrard (61a??) / Cherundolo (39a??), DeMerit (47a??), Findley (74a??)"	2010_SA_FS.htm
619	30325	Algeria	Slovenia	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2010	13-06-2010 (13:30 h)	13:30	Peter Mokaba Stadium (Polokwane)	South Africa	-23.92421	29.46512	Carlos Alberto Batres (GUA)	"Ghezzal (59a??), Ghezzal (73a?? > RC), Yebda (90+a??) / Radosavljevi?? (35a??), Komac (90+a??)"	2010_SA_FS.htm
620	38833	Serbia	Ghana	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2010	13-06-2010 (16:00 h)	16:00	Loftus Versfeld Stadium (Pretoria)	South Africa	-25.75327	28.22291	H??ctor Walter Baldassi (ARG)	"??igi?? (19a??), Lukovi?? (54a??), Lukovi?? (74a?? > RC), Kuzmanovi?? (83a??) / Vorsah (26a??), Tagoe (89a??)"	2010_SA_FS.htm
621	62660	Germany	Australia	4-0	FALSE	FALSE	GROUP STAGE	FALSE	2010	13-06-2010 (20:30 h)	20:30	Moses Mabhida Stadium (Durban)	South Africa	-29.828287	31.029947	Marco Antonio Rodr?-guez (MEX)	"??zil (12a??), Cacau (90+a??) / Moore (24a??), Neill (46a??), Cahill (RC 56a??), Valeri (58a??)"	2010_SA_FS.htm
622	83465	Netherlands	Denmark	2-0	FALSE	FALSE	GROUP STAGE	FALSE	2010	14-06-2010 (13:30 h)	13:30	Soccer City (Johannesburg)	South Africa	-26.234757	27.982655	St??phane Lannoy (FRA)	"De Jong (44a??), Van Persie (49a??) / Kj?|r (63a??)"	2010_SA_FS.htm
623	30620	Japan	Cameroon	1-0	FALSE	FALSE	GROUP STAGE	FALSE	2010	14-06-2010 (16:00 h)	16:00	Free State Stadium (Bloemfontein)	South Africa	-29.11728	26.20892	Oleg??rio Benqueren?§a (POR)	Abe (90+a??) / Na??Koulou (72a??)	2010_SA_FS.htm
624	62869	Italy	Paraguay	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	2010	14-06-2010 (20:30 h)	20:30	Cape Town Stadium (Cape Town)	South Africa	-33.904791	18.409845	Benito Armando Archundia (MEX)	Camoranesi (70a??) / V. C??ceres (62a??)	2010_SA_FS.htm
625	23871	New Zealand	Slovakia	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	2010	15-06-2010 (13:30 h)	13:30	Royal Bafokeng Stadium (Rustenburg)	South Africa	-25.66334	27.22205	Jerome Damon (SAF)	"Lochhead (42a??), Reid (90+a??) / ??trba (55a??)"	2010_SA_FS.htm
626	37034	Ivory Coast	Portugal	-	FALSE	FALSE	GROUP STAGE	FALSE	2010	15-06-2010 (16:00 h)	16:00	Nelson Mandela Bay Stadium (Port Elizabeth)	South Africa	-33.93794	25.59942	Jorge Luis Larrionda (URU)	"Zokora (7a??), Demel (21a??) / Cristiano Ronaldo (21a??)"	2010_SA_FS.htm
627	54331	Brazil	North Korea	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	2010	15-06-2010 (20:30 h)	20:30	Ellis Park Stadium (Johannesburg)	South Africa	-26.197547	28.06088	Viktor Kassai (HUN)	Ramires (88a??)	2010_SA_FS.htm
628	32664	Honduras	Chile	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2010	16-06-2010 (13:30 h)	13:30	Mbombela Stadium (Nelspruit)	South Africa	-25.461706	30.929721	Eddy Maillet (SEY)	"W. Palacios (33a??) / Carmona (4a??), Mati Fern??ndez (19a??)"	2010_SA_FS.htm
